dc:identifier,dc:modified,ayto:Linea,dc:EtiquetaLinea,ayto:NombreSublinea,ayto:SentidoRuta,ayto:Ruta,ayto:NParada,ayto:NombreParada,ayto:PuntoKM,ayto:PosX,ayto:PosY,uri
3-218-15-2-85-9243,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,85,LOS LLANOS,9243,430682.66,4811142.99,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-85-9243.csv
3-218-15-2-86-9467,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,86,ESCUELAS PEÑACASTILLO,9467,430463.33,4811091.77,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-86-9467.csv
3-218-15-2-87-9718,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,87,CALLE LA PEÑA,9718,430215.38,4811121.04,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-87-9718.csv
3-218-15-2-88-10319,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,88,CAMARREAL 68,10319,429688.44,4810973.28,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-88-10319.csv
3-218-15-2-89-11262,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,89,DEPOSITO MUNICIPAL,11262,429063.49,4810419.32,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-89-11262.csv
3-218-15-2-90-11708,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,2,15,90,BARRIO LAS TEJERAS,11708,429026.58,4810141.97,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-15-2-90-11708.csv
3-218-385-1-10-5256,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,10,CUATRO CAMINOS,5256,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-10-5256.csv
3-218-385-1-11-5727,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,11,SAN FERNANDO,5727,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-11-5727.csv
3-218-385-1-14-6851,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,14,CORREOS,6851,434861.22,4812585.2,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-14-6851.csv
3-218-385-1-15-7096,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,15,JARDINES DE PEREDA,7096,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-15-7096.csv
3-218-385-1-16-7604,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,16,PUERTO CHICO,7604,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-16-7604.csv
3-218-385-1-17-8008,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,17,CASTELAR,8008,435963.51,4812715.29,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-17-8008.csv
3-218-385-1-18-8398,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,18,REINA VICTORIA 18,8398,436336.37,4812788.51,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-18-8398.csv
3-218-385-1-19-8857,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,19,AVENIDA REINA VICTORIA,8857,436782.59,4812905.09,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-19-8857.csv
3-218-385-1-20-9204,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,20,AVENIDA REINA VICTORIA 38,9204,437060.1,4813101.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-20-9204.csv
3-218-385-1-21-9613,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,21,LA MAGDALENA,9613,437302.07,4813366.61,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-21-9613.csv
3-218-385-1-22-9943,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,22,LUIS MARTINEZ,9943,437131.97,4813631.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-22-9943.csv
3-218-385-1-23-10266,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,23,PLAZA DE ITALIA 3,10266,436845.0,4813749.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-23-10266.csv
3-218-385-1-24-10610,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,24,PARQUE PIQUIO,10610,436607.02,4813991.24,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-24-10610.csv
3-218-385-1-25-10911,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,25,DOCTOR FLEMING,10911,436358.34,4814143.65,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-25-10911.csv
3-218-385-1-352-602,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,352,CAMARREAL 135,602,429279.69,4810748.31,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-352-602.csv
3-218-385-1-355-0,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,355,OJAIZ,0,428856.61,4810456.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-355-0.csv
3-218-385-1-509-4686,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,509,INTERCAMBIADOR DE VALDECILLA,4686,432846.2,4812075.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-509-4686.csv
3-218-385-1-510-6510,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,510,JESÚS DE MONASTERIO 7,6510,434519.94,4812607.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-510-6510.csv
3-218-385-1-516-11960,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,516,INTERCAMBIADOR SARDINERO,11960,436106.35,4814377.74,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-516-11960.csv
3-218-385-1-526-1321,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,526,CAMARREAL 51,1321,429916.0,4811049.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-526-1321.csv
3-218-385-1-56-1047,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,56,CAMARREAL 109,1047,429660.0,4810952.01,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-56-1047.csv
3-218-385-1-57-1623,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,57,IGLESIA LA PEÑA,1623,430181.8,4811115.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-57-1623.csv
3-218-385-1-58-1916,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,58,PEÑACASTILLO ESCUELAS,1916,430472.51,4811083.32,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-58-1916.csv
3-218-385-1-59-2131,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,59,LOS LLANOS,2131,430683.6,4811133.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-59-2131.csv
3-218-385-1-60-2509,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,60,EL EMPALME,2509,431051.34,4811215.57,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-60-2509.csv
3-218-385-1-61-2956,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,61,CAMPOGIRO 23,2956,431398.5,4811459.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-61-2956.csv
3-218-385-1-62-3343,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,62,CAMPOGIRO,3343,431645.43,4811747.6,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-62-3343.csv
3-218-385-1-63-3671,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,63,CAMPOGIRO 5,3671,431946.45,4811844.4,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-63-3671.csv
3-218-385-1-64-4019,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,64,CAJO 17,4019,432278.8,4811800.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-64-4019.csv
3-218-385-1-65-4393,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,65,CAJO 5,4393,432643.99,4811879.31,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-65-4393.csv
3-218-385-1-9-4824,2025-02-28T21:02:08.927Z,3,3,OJAIZ-SARDINERO/UNI/P.PEREDA,1,385,9,VALDECILLA,4824,432951.54,4812149.14,http://datos.santander.es/api/datos/lineas_bus_secuencia/3-218-385-1-9-4824.csv
31-140-265-1-1-271,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,1,LOS CIRUELOS 47,271,430890.8,4812199.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-1-271.csv
31-140-265-1-10-3268,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,10,CUATRO CAMINOS,3268,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-10-3268.csv
31-140-265-1-11-3739,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,11,SAN FERNANDO,3739,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-11-3739.csv
31-140-265-1-12-4374,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,12,JESUS DE MONASTERIO 21,4374,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-12-4374.csv
31-140-265-1-14-4863,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,14,CORREOS,4863,434861.22,4812585.2,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-14-4863.csv
31-140-265-1-15-5106,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,15,JARDINES DE PEREDA,5106,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-15-5106.csv
31-140-265-1-16-5613,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,16,PUERTO CHICO,5613,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-16-5613.csv
31-140-265-1-17-6016,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,17,CASTELAR,6016,435963.51,4812715.29,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-17-6016.csv
31-140-265-1-18-6405,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,18,REINA VICTORIA 18,6405,436336.37,4812788.51,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-18-6405.csv
31-140-265-1-19-6864,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,19,AVENIDA REINA VICTORIA,6864,436782.59,4812905.09,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-19-6864.csv
31-140-265-1-2-540,2025-02-28T21:02:08.927Z,31,E31,ALISAL-INT.SARDINERO,1,265,2,LOS CIRUELOS 27,540,431141.03,4812260.72,http://datos.santander.es/api/datos/lineas_bus_secuencia/31-140-265-1-2-540.csv
