dc:identifier,dc:modified,ayto:tipoDia,ayto:linea,ayto:servicio,ayto:numViaje,ayto:tipoParada,ayto:idParada,ayto:nombreParada,ayto:idEvento,ayto:descEvento,ayto:hora,uri
24001VLA10104748840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,48840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104748840.csv
24001VLA10104745840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,45840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104745840.csv
24001VLA10104645840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,45840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104645840.csv
24001VLA10104642540,2025-03-01T00:01:48.326Z,24001VLA,1,0104,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,42540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104642540.csv
24001VLA10104541640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,41640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104541640.csv
24001VLA10104538640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,38640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104538640.csv
24001VLA10104438640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,38640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104438640.csv
24001VLA10104435340,2025-03-01T00:01:48.326Z,24001VLA,1,0104,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,35340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104435340.csv
24001VLA10104334440,2025-03-01T00:01:48.326Z,24001VLA,1,0104,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,34440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104334440.csv
24001VLA10104331440,2025-03-01T00:01:48.326Z,24001VLA,1,0104,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,31440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104331440.csv
24001VLA10104231440,2025-03-01T00:01:48.326Z,24001VLA,1,0104,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,31440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104231440.csv
24001VLA10104228200,2025-03-01T00:01:48.326Z,24001VLA,1,0104,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,28200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10104228200.csv
24001VLA101041781780,2025-03-01T00:01:48.326Z,24001VLA,1,0104,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,81780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041781780.csv
24001VLA101041779200,2025-03-01T00:01:48.326Z,24001VLA,1,0104,17,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,79200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041779200.csv
24001VLA101041679200,2025-03-01T00:01:48.326Z,24001VLA,1,0104,16,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,79200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041679200.csv
24001VLA101041675840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041675840.csv
24001VLA101041575840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041575840.csv
24001VLA101041572840,2025-03-01T00:01:48.326Z,24001VLA,1,0104,15,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,72840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041572840.csv
24001VLA101041471940,2025-03-01T00:01:48.326Z,24001VLA,1,0104,14,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,71940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041471940.csv
24001VLA101041468640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041468640.csv
24001VLA101041368640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041368640.csv
24001VLA101041365640,2025-03-01T00:01:48.326Z,24001VLA,1,0104,13,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041365640.csv
24001VLA101041264740,2025-03-01T00:01:48.326Z,24001VLA,1,0104,12,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,64740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla101041264740.csv
24001VSA10101329640,2025-03-01T00:01:48.325Z,24001VSA,1,0101,3,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa10101329640.csv
24001VSA10101229640,2025-03-01T00:01:48.325Z,24001VSA,1,0101,2,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,29640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa10101229640.csv
24001VSA10101226640,2025-03-01T00:01:48.325Z,24001VSA,1,0101,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,26640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa10101226640.csv
24001VSA101011982680,2025-03-01T00:01:48.325Z,24001VSA,1,0101,19,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,82680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011982680.csv
24001VSA101011980400,2025-03-01T00:01:48.325Z,24001VSA,1,0101,19,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011980400.csv
24001VSA101011880400,2025-03-01T00:01:48.325Z,24001VSA,1,0101,18,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,80400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011880400.csv
24001VSA101011877700,2025-03-01T00:01:48.325Z,24001VSA,1,0101,18,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,77700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011877700.csv
24001VSA101011777700,2025-03-01T00:01:48.325Z,24001VSA,1,0101,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,77700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011777700.csv
24001VSA101011774760,2025-03-01T00:01:48.325Z,24001VSA,1,0101,17,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011774760.csv
24001VSA101011674760,2025-03-01T00:01:48.325Z,24001VSA,1,0101,16,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011674760.csv
24001VSA101011672000,2025-03-01T00:01:48.325Z,24001VSA,1,0101,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,72000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011672000.csv
24001VSA101011571100,2025-03-01T00:01:48.325Z,24001VSA,1,0101,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,71100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011571100.csv
24001VSA101011568160,2025-03-01T00:01:48.325Z,24001VSA,1,0101,15,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,68160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011568160.csv
24001VSA101011468160,2025-03-01T00:01:48.325Z,24001VSA,1,0101,14,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,68160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011468160.csv
24001VSA101011465340,2025-03-01T00:01:48.325Z,24001VSA,1,0101,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,65340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011465340.csv
24001VSA101011364440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,64440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011364440.csv
24001VSA101011361440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,13,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011361440.csv
24001VSA101011261440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,12,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011261440.csv
24001VSA101011258440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011258440.csv
24001VSA101011158440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011158440.csv
24001VSA101011155440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,11,1,338,GLORIETA DE ADARZO,3,INICIO DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011155440.csv
24001VSA101011055440,2025-03-01T00:01:48.325Z,24001VSA,1,0101,10,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011055440.csv
24001VSA101011052320,2025-03-01T00:01:48.325Z,24001VSA,1,0101,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,52320,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vsa101011052320.csv
24001VLA40117356880,2025-03-01T00:01:48.325Z,24001VLA,4,0117,3,1,96,BARRIO PESQUERO,12,SALIDA DE LINEA,56880,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40117356880.csv
24001VLA40117354780,2025-03-01T00:01:48.325Z,24001VLA,4,0117,3,1,516,INTERCAMBIADOR SARDINERO,3,INICIO DE VIAJE,54780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40117354780.csv
24001VLA40117254780,2025-03-01T00:01:48.325Z,24001VLA,4,0117,2,1,516,INTERCAMBIADOR SARDINERO,4,FIN DE VIAJE,54780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40117254780.csv
24001VLA40117252980,2025-03-01T00:01:48.325Z,24001VLA,4,0117,2,1,96,BARRIO PESQUERO,11,ENTRADA EN LINEA,52980,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40117252980.csv
24001VLA40113983880,2025-03-01T00:01:48.325Z,24001VLA,4,0113,9,1,96,BARRIO PESQUERO,12,SALIDA DE LINEA,83880,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40113983880.csv
24001VLA40113981900,2025-03-01T00:01:48.325Z,24001VLA,4,0113,9,1,516,INTERCAMBIADOR SARDINERO,11,ENTRADA EN LINEA,81900,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla40113981900.csv
24001VLA400111361200,2025-03-01T00:01:48.325Z,24001VLA,40,0111,3,1,546,CENTRO SALUD MONTAÑA,12,SALIDA DE LINEA,61200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla400111361200.csv
24001VLA400111359400,2025-03-01T00:01:48.325Z,24001VLA,40,0111,3,1,512,INTERCAMBIADOR AVENIDA VALDECILLA,11,ENTRADA EN LINEA,59400,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla400111359400.csv
24001VLA1201161082500,2025-03-01T00:01:48.325Z,24001VLA,12,0116,10,1,12,JESUS DE MONASTERIO 21,12,SALIDA DE LINEA,82500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla1201161082500.csv
24001VLA1201161081300,2025-03-01T00:01:48.325Z,24001VLA,12,0116,10,1,305,CARREFOUR PEÑACASTILLO,11,ENTRADA EN LINEA,81300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla1201161081300.csv
24001VLA10117981300,2025-03-01T00:01:48.325Z,24001VLA,1,0117,9,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,81300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117981300.csv
24001VLA10117978840,2025-03-01T00:01:48.325Z,24001VLA,1,0117,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,78840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117978840.csv
24001VLA10117878840,2025-03-01T00:01:48.325Z,24001VLA,1,0117,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,78840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117878840.csv
24001VLA10117875900,2025-03-01T00:01:48.325Z,24001VLA,1,0117,8,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,75900,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117875900.csv
24001VLA10117775000,2025-03-01T00:01:48.325Z,24001VLA,1,0117,7,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,75000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117775000.csv
24001VLA10117771700,2025-03-01T00:01:48.325Z,24001VLA,1,0117,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,71700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117771700.csv
24001VLA10117671700,2025-03-01T00:01:48.325Z,24001VLA,1,0117,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,71700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117671700.csv
24001VLA10117668700,2025-03-01T00:01:48.325Z,24001VLA,1,0117,6,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,68700,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117668700.csv
24001VLA10117567800,2025-03-01T00:01:48.325Z,24001VLA,1,0117,5,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,67800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117567800.csv
24001VLA10117564500,2025-03-01T00:01:48.325Z,24001VLA,1,0117,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,64500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117564500.csv
24001VLA10117464500,2025-03-01T00:01:48.325Z,24001VLA,1,0117,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,64500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117464500.csv
24001VLA10117461500,2025-03-01T00:01:48.325Z,24001VLA,1,0117,4,1,488,PCTCAN-UNEATLANTICO,11,ENTRADA EN LINEA,61500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10117461500.csv
24001VLA10116980880,2025-03-01T00:01:48.325Z,24001VLA,1,0116,9,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,80880,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116980880.csv
24001VLA10116978240,2025-03-01T00:01:48.325Z,24001VLA,1,0116,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,78240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116978240.csv
24001VLA10116878240,2025-03-01T00:01:48.325Z,24001VLA,1,0116,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,78240,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116878240.csv
24001VLA10116875000,2025-03-01T00:01:48.325Z,24001VLA,1,0116,8,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,75000,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116875000.csv
24001VLA10116774100,2025-03-01T00:01:48.325Z,24001VLA,1,0116,7,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,74100,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116774100.csv
24001VLA10116770800,2025-03-01T00:01:48.325Z,24001VLA,1,0116,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,70800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116770800.csv
24001VLA10116670800,2025-03-01T00:01:48.325Z,24001VLA,1,0116,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,70800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116670800.csv
24001VLA10116667800,2025-03-01T00:01:48.325Z,24001VLA,1,0116,6,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,67800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116667800.csv
24001VLA10116566900,2025-03-01T00:01:48.325Z,24001VLA,1,0116,5,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,66900,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116566900.csv
24001VLA10116563600,2025-03-01T00:01:48.325Z,24001VLA,1,0116,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,63600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116563600.csv
24001VLA10116463600,2025-03-01T00:01:48.325Z,24001VLA,1,0116,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,63600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116463600.csv
24001VLA10116460600,2025-03-01T00:01:48.325Z,24001VLA,1,0116,4,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,60600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116460600.csv
24001VLA10116360600,2025-03-01T00:01:48.325Z,24001VLA,1,0116,3,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,60600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116360600.csv
24001VLA10116357300,2025-03-01T00:01:48.325Z,24001VLA,1,0116,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,57300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116357300.csv
24001VLA10116257300,2025-03-01T00:01:48.325Z,24001VLA,1,0116,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,57300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116257300.csv
24001VLA10116254300,2025-03-01T00:01:48.325Z,24001VLA,1,0116,2,1,488,PCTCAN-UNEATLANTICO,11,ENTRADA EN LINEA,54300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10116254300.csv
24001VLA10113880820,2025-03-01T00:01:48.325Z,24001VLA,1,0113,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,80820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113880820.csv
24001VLA10113878300,2025-03-01T00:01:48.325Z,24001VLA,1,0113,8,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,78300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113878300.csv
24001VLA10113778300,2025-03-01T00:01:48.325Z,24001VLA,1,0113,7,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,78300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113778300.csv
24001VLA10113774760,2025-03-01T00:01:48.325Z,24001VLA,1,0113,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113774760.csv
24001VLA10113674760,2025-03-01T00:01:48.325Z,24001VLA,1,0113,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113674760.csv
24001VLA10113671760,2025-03-01T00:01:48.325Z,24001VLA,1,0113,6,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,71760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113671760.csv
24001VLA10113570860,2025-03-01T00:01:48.325Z,24001VLA,1,0113,5,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,70860,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113570860.csv
24001VLA10113567560,2025-03-01T00:01:48.325Z,24001VLA,1,0113,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,67560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113567560.csv
24001VLA10113467560,2025-03-01T00:01:48.325Z,24001VLA,1,0113,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,67560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113467560.csv
24001VLA10113464560,2025-03-01T00:01:48.325Z,24001VLA,1,0113,4,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,64560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113464560.csv
24001VLA10113363660,2025-03-01T00:01:48.325Z,24001VLA,1,0113,3,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,63660,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113363660.csv
24001VLA10113360360,2025-03-01T00:01:48.325Z,24001VLA,1,0113,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,60360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113360360.csv
24001VLA10113260360,2025-03-01T00:01:48.325Z,24001VLA,1,0113,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,60360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113260360.csv
24001VLA10113257360,2025-03-01T00:01:48.325Z,24001VLA,1,0113,2,1,488,PCTCAN-UNEATLANTICO,11,ENTRADA EN LINEA,57360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10113257360.csv
24001VLA10111982500,2025-03-01T00:01:48.325Z,24001VLA,1,0111,9,1,488,PCTCAN-UNEATLANTICO,12,SALIDA DE LINEA,82500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111982500.csv
24001VLA10111979680,2025-03-01T00:01:48.325Z,24001VLA,1,0111,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,79680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111979680.csv
24001VLA10111879680,2025-03-01T00:01:48.325Z,24001VLA,1,0111,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,79680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111879680.csv
24001VLA10111876680,2025-03-01T00:01:48.325Z,24001VLA,1,0111,8,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,76680,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001vla10111876680.csv
